Age Category,Sex,num,Year,Time
34,M,2,2011,13913
24,M,1,2011,17624
27,M,1,2011,12387
37,F,1,2011,15717
34,M,1,2011,22220
29,M,3,2012,19372
31,M,3,2014,20537
28,M,3,2011,20227
46,M,1,2011,15007
25,M,1,2011,13673
30,F,1,2011,15277
30,F,1,2011,22383
27,F,1,2011,16189
33,F,1,2011,14741
23,F,1,2011,17061
44,M,1,2011,17311
28,M,1,2011,12631
62,M,2,2011,19565
63,M,2,2012,19974
36,M,1,2011,12702
28,F,1,2011,16629
22,F,1,2011,16882
50,M,2,2011,16468
51,M,2,2012,16196
58,M,1,2011,12131
54,M,1,2011,23758
18,F,1,2011,14453
54,M,1,2011,14920
41,M,2,2012,22268
40,M,2,2011,20383
35,F,1,2011,19896
38,M,1,2011,18520
58,M,1,2011,21646
42,M,1,2011,13934
33,M,1,2011,13353
47,M,1,2011,18825
48,M,1,2011,13318
61,M,1,2011,14676
49,M,1,2011,13087
50,M,1,2011,13552
45,M,1,2011,15355
40,M,1,2011,23390
16,M,1,2011,18162
36,F,2,2012,17459
35,F,2,2011,17562
26,M,1,2011,13068
31,M,1,2011,15318
53,M,2,2012,22594
52,M,2,2011,15709
38,M,2,2011,17342
33,M,3,2012,14912
32,M,3,2011,13751
35,M,3,2014,17228
47,F,1,2011,15925
42,M,2,2011,20785
43,M,2,2012,20446
38,F,1,2011,12509
31,F,3,2012,15724
30,F,3,2011,14432
31,M,1,2011,14500
25,M,1,2011,16955
36,F,1,2011,14868
51,M,1,2011,14092
41,M,1,2011,19818
50,F,3,2012,15463
49,F,3,2011,15472
35,M,1,2011,14927
37,M,1,2011,17139
46,M,1,2011,17140
22,F,1,2011,18956
31,M,1,2011,18738
31,M,1,2011,13416
24,F,1,2011,17114
28,M,1,2011,15858
33,M,1,2011,13284
20,M,1,2011,11744
33,M,1,2011,14471
31,F,1,2011,12551
27,M,1,2011,16259
47,M,1,2011,14019
29,M,1,2011,16777
37,F,1,2011,19138
38,M,1,2011,15332
23,F,1,2011,18656
26,M,1,2011,13040
60,M,1,2011,15144
40,M,1,2011,21645
44,F,2,2012,14249
43,F,2,2011,13715
22,M,1,2011,9898
25,M,1,2011,13892
28,M,2,2011,13740
29,M,2,2012,13163
26,F,1,2011,18990
40,F,1,2011,17288
26,M,1,2011,15021
29,F,1,2011,11730
34,M,1,2011,13234
43,M,1,2011,12215
43,M,1,2011,14608
40,F,1,2011,18808
40,M,1,2011,15120
45,M,1,2011,11903
33,M,2,2012,15034
32,M,2,2011,14151
36,F,2,2011,10179
37,F,2,2012,10493
32,F,1,2011,19097
42,F,1,2011,15504
36,F,1,2011,19769
36,M,1,2011,16759
54,M,1,2011,12586
24,M,1,2011,15964
39,M,1,2011,12343
30,M,1,2011,15089
30,F,1,2011,15429
63,M,1,2011,16499
58,F,1,2011,22169
40,M,1,2011,14035
61,M,1,2011,18299
41,M,1,2011,11061
33,M,1,2011,14193
50,M,1,2011,15791
42,F,1,2011,17174
27,M,1,2011,14973
46,M,1,2011,15961
37,M,1,2011,13804
35,M,1,2011,14209
38,F,1,2011,15966
39,M,1,2011,23651
42,M,1,2011,14381
36,M,1,2011,15054
28,F,1,2011,15487
39,M,1,2011,13604
46,M,1,2011,16478
41,F,1,2011,21996
38,F,1,2011,19039
42,F,1,2011,19103
41,M,1,2011,16880
34,F,1,2011,18800
27,M,1,2011,10672
23,M,1,2011,15112
30,M,1,2011,15700
29,F,1,2011,13430
48,M,1,2011,12211
29,F,1,2011,13935
22,M,1,2011,11316
31,M,2,2012,13865
30,M,2,2011,13957
44,F,1,2011,14344
48,M,1,2011,16589
41,M,2,2012,19954
40,M,2,2011,14578
37,M,1,2011,13958
28,F,1,2011,19663
43,F,1,2011,12488
44,M,1,2011,12655
31,M,1,2011,17694
36,F,1,2011,13691
29,M,1,2011,12321
30,M,1,2011,15577
32,F,1,2011,12484
50,F,1,2011,16774
52,F,1,2011,23371
54,M,2,2011,17131
55,M,2,2012,16037
28,F,1,2011,16778
42,M,2,2012,15616
41,M,2,2011,14553
30,F,1,2011,14267
28,M,1,2011,20358
47,F,1,2011,15710
48,F,1,2011,15600
53,F,1,2011,18136
37,F,3,2011,13559
40,F,3,2014,15368
38,F,3,2012,14873
37,M,1,2011,13457
39,M,1,2011,17685
44,F,1,2011,19223
40,M,1,2011,18321
35,M,1,2011,19779
39,F,1,2011,14076
23,F,1,2011,16712
33,F,1,2011,16401
60,M,1,2011,15890
29,M,1,2011,17012
51,M,1,2011,17490
54,F,1,2011,16113
32,F,1,2011,16510
39,F,1,2011,13299
17,M,2,2012,18035
16,M,2,2011,16470
32,M,2,2012,17648
31,M,2,2011,15667
36,M,1,2011,15679
37,F,1,2011,15459
30,F,1,2011,14657
45,M,1,2011,16053
65,M,1,2011,14090
29,F,1,2011,15483
28,M,1,2011,13437
40,F,1,2011,18022
38,F,1,2011,15488
29,F,1,2011,14023
35,F,3,2015,13279
33,F,3,2011,13850
39,F,1,2011,20745
46,M,1,2011,14211
38,M,1,2011,16947
31,M,1,2011,8741
30,F,1,2011,15167
36,M,1,2011,13143
31,F,1,2011,14402
16,F,1,2011,14285
36,M,2,2011,14004
37,M,2,2012,15014
43,M,1,2011,16369
37,F,1,2011,17429
36,F,1,2011,14705
35,F,1,2011,14207
37,M,1,2011,16256
35,F,1,2011,15717
34,M,1,2011,14311
44,M,1,2011,12353
38,M,1,2011,17874
43,M,1,2011,15120
17,M,1,2011,19099
23,F,1,2011,16718
24,F,1,2011,19730
28,M,1,2011,12351
48,M,1,2011,12705
40,M,2,2012,15264
39,M,2,2011,15140
43,M,1,2011,17864
30,M,1,2011,20670
39,M,1,2011,15743
17,M,1,2011,23759
39,M,1,2011,10211
34,M,1,2011,20366
26,M,1,2011,11440
44,M,1,2011,17916
26,M,1,2011,22800
29,F,1,2011,15181
32,F,1,2011,16376
41,M,1,2011,16729
46,M,1,2011,15337
58,M,1,2011,18153
26,F,1,2011,15556
51,F,1,2011,22135
36,F,1,2011,18025
40,F,1,2011,13917
29,F,1,2011,14068
31,F,1,2011,22995
56,M,1,2011,13030
36,F,1,2011,21916
35,M,1,2011,9476
25,M,1,2011,18535
27,F,1,2011,19766
35,F,2,2011,10286
36,F,2,2012,11415
47,M,1,2011,16298
62,F,1,2011,17908
43,F,1,2011,18124
30,M,1,2011,16037
53,M,1,2011,15174
39,M,1,2011,14224
51,M,1,2011,18574
52,M,1,2011,18138
30,F,1,2011,17022
39,M,2,2012,11896
38,M,2,2011,12439
38,F,1,2011,16602
30,M,1,2011,12903
36,M,2,2011,22320
37,M,2,2012,21255
55,M,1,2011,19853
31,M,1,2011,15318
33,M,1,2011,20867
32,F,1,2011,13960
31,F,1,2011,15774
21,F,1,2011,16005
75,M,1,2011,17107
30,F,1,2011,16974
31,F,1,2011,23446
41,M,1,2011,19680
29,F,1,2011,16339
34,M,1,2011,17853
27,M,1,2011,16019
28,F,1,2011,14238
39,M,2,2011,15198
40,M,2,2012,14429
34,F,1,2011,15241
33,F,1,2011,13685
46,M,2,2011,17493
47,M,2,2012,17095
47,F,1,2011,22223
48,M,1,2011,16279
30,M,1,2011,18292
34,F,1,2011,19308
24,M,3,2011,12664
25,M,3,2015,13981
25,M,3,2012,13757
40,F,2,2011,16971
43,F,2,2014,16982
43,M,1,2011,14983
31,M,1,2011,23358
29,M,1,2011,12841
48,M,1,2011,16127
24,M,1,2011,18606
32,F,1,2011,16502
31,M,1,2011,13971
38,M,1,2011,13576
49,F,1,2011,18160
27,M,1,2011,15812
42,M,1,2011,15103
28,F,1,2011,15457
19,M,1,2011,14729
35,M,1,2011,11811
38,M,1,2011,14488
42,M,1,2011,13339
44,M,1,2011,14156
44,M,1,2011,17191
54,F,1,2011,15147
33,M,1,2011,15959
24,F,2,2011,15164
25,F,2,2012,17223
35,F,1,2011,17049
31,F,1,2011,16244
30,M,2,2015,20738
30,M,2,2011,20296
38,M,1,2011,14112
44,M,1,2011,17927
54,F,1,2011,15074
44,M,1,2011,16480
50,M,1,2011,16272
34,M,1,2011,14591
49,M,1,2011,20824
34,M,1,2011,14762
25,M,1,2011,9036
28,F,1,2011,12597
47,M,1,2011,12517
46,M,2,2011,17756
45,M,2,2012,19707
58,M,1,2011,19395
44,M,3,2012,14108
43,M,3,2011,14154
47,F,1,2011,15738
41,M,1,2011,15282
27,F,1,2011,18148
37,F,3,2012,19032
36,F,3,2011,19655
30,F,1,2011,14961
41,M,2,2011,19402
28,F,1,2011,18115
25,M,1,2011,15165
26,M,2,2011,16358
27,M,2,2012,18166
44,F,2,2011,13519
27,F,1,2011,15827
28,F,1,2011,19097
32,M,1,2011,13077
50,M,1,2011,20795
32,M,1,2011,15364
41,M,1,2011,16465
39,F,1,2011,20968
37,F,1,2011,15852
25,F,1,2011,15601
34,M,1,2011,16742
47,F,1,2011,16479
36,M,1,2011,13483
45,M,1,2011,14859
32,M,1,2011,13991
27,F,1,2011,18431
23,F,1,2011,16948
32,M,1,2011,15961
29,M,2,2012,16791
28,M,2,2011,18634
33,F,1,2011,16067
37,F,1,2011,13669
46,M,1,2011,13687
42,M,2,2011,17692
43,M,2,2012,16002
25,F,1,2011,17117
42,F,1,2011,19025
58,M,3,2014,19393
56,M,3,2012,19108
55,M,3,2011,18816
50,F,1,2011,17082
29,M,3,2012,16601
31,M,3,2014,13768
28,M,3,2011,14352
29,M,1,2011,12332
36,F,1,2011,15226
45,M,1,2011,13841
40,M,2,2011,18355
41,M,2,2012,18906
49,M,1,2011,14141
38,M,4,2014,13047
36,M,4,2012,12388
35,M,4,2015,12960
35,M,4,2011,12021
31,M,1,2011,13325
49,M,1,2011,19551
42,M,1,2011,16466
39,F,1,2011,16513
29,F,1,2011,21943
38,F,1,2011,16010
26,M,1,2011,19798
47,M,3,2011,11999
48,M,3,2012,13074
35,M,1,2011,18116
24,F,1,2011,16832
27,F,1,2011,18117
47,F,1,2011,16631
34,M,1,2011,14543
30,M,2,2011,12148
30,M,2,2015,16294
30,F,1,2011,16882
41,M,1,2011,17323
39,M,1,2011,13431
37,M,1,2011,17257
24,F,1,2011,21994
53,M,2,2012,15369
52,M,2,2011,14210
46,F,2,2012,16349
45,F,2,2011,15326
25,F,1,2011,13535
41,F,1,2011,15823
52,M,1,2011,13643
37,F,1,2011,17948
46,M,1,2011,16886
33,F,1,2011,18206
35,M,1,2011,15584
60,M,1,2011,18061
40,M,1,2011,19035
51,F,1,2011,21312
53,M,1,2011,16764
62,M,1,2011,18142
39,M,1,2011,14181
40,F,1,2011,15782
32,F,1,2011,16553
28,F,1,2011,19276
50,F,1,2011,16871
51,M,1,2011,13657
42,F,2,2011,12828
43,F,2,2012,15709
33,M,1,2011,12372
51,F,1,2011,15290
54,M,1,2011,18829
38,M,2,2012,13666
37,M,2,2011,12595
36,M,2,2011,19352
47,M,1,2012,15578
29,M,1,2012,15656
31,F,1,2012,20172
34,M,1,2012,14148
38,F,1,2012,22322
44,M,1,2012,16562
59,M,1,2012,13978
37,F,1,2012,15642
53,M,1,2012,17024
27,M,3,2012,14507
29,M,3,2014,13573
30,M,3,2015,18176
38,M,1,2012,17102
23,F,1,2012,23020
53,M,1,2012,14354
45,M,1,2012,11978
63,M,1,2012,17243
27,M,1,2012,20842
38,M,1,2012,15974
36,M,1,2012,16512
30,F,1,2012,16438
30,F,1,2012,13875
27,M,1,2012,11864
33,M,1,2012,13304
29,F,1,2012,19789
39,M,1,2012,20362
38,M,1,2012,13741
38,F,1,2012,16334
17,M,1,2012,13449
37,M,1,2012,23668
39,F,1,2012,17850
33,M,1,2012,19911
36,M,1,2012,13376
36,F,1,2012,16921
44,F,1,2012,22348
40,M,1,2012,18269
45,M,1,2012,18935
36,M,1,2012,16631
40,M,1,2012,18127
55,F,1,2012,17903
52,F,1,2012,15051
35,M,1,2012,16293
25,M,1,2012,14946
24,M,1,2012,15326
29,M,1,2012,20166
27,M,1,2012,16290
50,M,1,2012,14630
33,M,1,2012,18612
40,F,1,2012,14119
30,M,1,2012,16690
59,M,1,2012,15181
34,F,1,2012,17683
40,M,2,2012,14920
29,M,1,2012,14067
31,M,1,2012,16808
30,M,1,2012,23600
29,F,1,2012,13043
48,M,1,2012,14555
23,M,1,2012,13433
35,M,1,2012,14214
29,F,1,2012,19387
26,M,1,2012,19810
24,M,1,2012,16917
41,F,1,2012,12533
32,M,1,2012,12817
45,F,1,2012,20741
23,F,1,2012,15661
30,M,1,2012,15532
44,M,1,2012,15666
33,M,1,2012,13918
27,M,1,2012,15707
47,M,1,2012,16428
32,M,1,2012,12690
38,F,1,2012,17715
25,M,1,2012,22986
26,F,1,2012,15834
42,F,1,2012,15505
40,M,1,2012,14158
27,F,1,2012,13757
25,F,1,2012,18488
33,F,1,2012,23245
41,F,1,2012,15591
55,F,1,2012,20540
27,F,1,2012,18921
33,M,1,2012,13701
48,F,1,2012,20732
29,M,1,2012,16301
63,F,1,2012,18983
28,M,1,2012,13649
30,F,1,2012,18060
31,F,1,2012,17978
29,M,1,2012,15935
46,M,1,2012,12426
57,M,1,2012,15003
39,F,1,2012,17816
22,M,1,2012,20100
44,F,1,2012,22008
31,M,1,2012,17640
48,M,1,2012,12276
23,M,1,2012,20158
35,M,1,2012,14869
38,M,1,2012,12828
25,F,1,2012,13872
21,F,1,2012,15655
32,F,1,2012,17474
34,F,1,2012,12892
24,M,1,2012,14783
22,M,1,2012,17362
23,M,1,2012,22399
39,M,1,2012,12105
25,F,1,2012,16239
47,F,1,2012,14792
50,M,1,2012,13373
28,F,1,2012,20382
45,M,4,2015,12779
55,M,4,2014,16741
39,M,4,2012,13681
37,M,1,2012,13093
39,M,1,2012,14490
29,F,1,2012,19894
31,M,2,2014,15373
29,M,2,2012,14273
43,M,1,2012,13104
43,M,2,2014,16031
41,M,2,2012,15814
23,M,1,2012,19101
34,F,1,2012,18153
34,F,1,2012,18073
25,M,1,2012,16014
35,M,1,2012,22628
40,F,1,2012,21309
40,M,2,2014,19546
42,M,2,2012,18636
44,M,1,2012,11603
22,M,1,2012,22659
40,M,2,2012,16780
38,M,1,2012,16942
29,F,1,2012,21935
42,M,2,2012,14662
44,M,2,2014,16543
44,F,1,2012,18210
28,F,1,2012,17796
36,M,1,2012,15300
40,M,2,2012,15379
29,M,1,2012,12489
50,M,1,2012,17362
43,M,1,2012,20689
44,M,1,2012,19415
41,M,1,2012,12918
36,M,1,2012,15758
35,F,1,2012,19680
32,M,1,2012,16433
34,M,1,2012,12061
29,F,1,2012,14190
37,M,1,2012,11664
43,F,1,2012,15254
26,F,1,2012,22172
39,M,1,2012,16312
48,F,1,2012,17210
46,F,1,2012,16881
42,M,3,2012,18877
45,M,3,2015,15494
44,M,3,2014,17541
30,F,1,2012,18269
43,M,1,2012,13993
47,F,1,2012,17565
51,M,1,2012,20032
60,M,1,2012,13583
42,M,1,2012,14868
45,F,1,2012,16838
25,M,1,2012,8215
21,M,1,2012,15734
42,F,1,2012,23885
50,F,1,2012,19330
45,M,1,2012,15705
49,M,1,2012,16021
37,F,1,2012,15261
21,M,1,2012,15896
42,M,2,2012,17820
44,M,2,2014,14598
17,M,1,2012,21382
45,M,1,2012,15778
49,F,1,2012,14023
36,F,1,2012,20242
16,M,1,2012,13758
61,M,1,2012,20243
29,M,1,2012,19731
48,F,1,2012,17691
27,F,1,2012,16469
41,F,1,2012,18704
31,M,1,2012,14609
31,F,2,2012,16352
34,M,1,2012,11891
42,M,1,2012,21341
39,M,1,2012,18652
30,M,1,2012,17414
48,M,1,2012,14699
33,M,1,2012,13739
51,F,1,2012,15815
44,M,1,2012,12708
46,F,1,2012,20581
26,F,1,2012,14721
31,M,1,2012,20581
28,F,1,2012,20335
35,F,1,2012,15502
25,F,1,2012,14642
29,M,2,2012,16284
38,M,1,2012,16052
40,M,1,2012,17456
29,F,1,2012,15487
32,F,1,2012,18254
52,F,1,2012,17158
44,F,1,2012,20517
26,M,1,2012,13628
32,M,1,2012,11477
51,M,1,2012,21233
38,F,1,2012,20783
33,M,1,2012,16022
68,M,1,2012,14108
64,M,1,2012,13898
32,F,1,2012,19206
28,F,1,2012,18154
44,M,1,2012,17430
27,M,1,2012,12954
43,F,1,2012,18954
25,M,1,2012,12149
32,M,1,2012,18580
48,M,1,2012,14626
27,F,1,2012,16398
41,M,1,2012,11266
43,M,2,2012,14413
38,M,1,2012,13517
33,M,1,2012,18787
35,F,1,2012,15571
52,M,1,2012,18016
40,F,1,2012,13742
50,M,1,2012,15178
20,M,1,2012,13567
58,M,1,2012,17055
41,M,2,2012,12554
42,M,1,2012,17643
32,M,1,2012,17013
49,M,1,2012,19656
44,F,1,2012,15836
42,M,1,2012,14546
48,M,1,2012,13521
27,M,1,2012,15779
25,F,1,2012,22945
28,F,1,2012,14490
51,M,1,2012,17661
32,M,3,2014,16410
30,M,3,2012,14357
30,M,3,2015,16049
41,M,1,2012,18533
39,M,1,2012,16074
38,M,1,2012,14461
45,M,1,2012,13265
29,M,2,2012,23952
32,M,1,2012,12884
42,M,1,2012,20614
26,F,1,2012,22649
48,M,1,2012,14972
23,M,2,2012,13118
25,M,2,2014,11934
46,F,1,2012,18896
50,M,2,2012,17331
55,M,1,2012,16007
40,F,3,2015,14648
39,F,3,2014,14986
37,F,3,2012,14980
29,F,1,2012,19429
44,F,1,2012,18192
23,F,1,2012,21184
64,M,2,2012,21712
66,M,2,2014,20094
57,M,1,2012,19027
35,F,1,2012,18813
55,M,1,2012,18730
35,M,1,2012,20797
47,M,1,2012,13810
27,F,1,2012,15576
18,M,1,2012,14859
23,M,1,2012,15103
23,M,1,2012,18025
28,F,1,2012,14621
35,M,1,2012,14617
35,M,1,2012,15346
44,M,1,2012,13200
40,M,1,2012,18671
35,M,1,2012,15849
28,F,1,2012,13637
32,F,1,2012,18630
29,M,1,2012,15588
33,M,1,2012,15712
27,F,1,2012,19194
37,M,1,2012,15107
42,M,1,2012,13320
28,M,1,2012,23167
56,M,1,2012,16923
42,M,1,2012,12791
59,M,1,2012,13606
26,M,1,2012,13643
36,M,1,2012,17551
26,F,1,2012,20694
36,F,1,2012,21767
38,M,1,2012,11610
51,M,1,2012,18381
39,M,2,2012,17564
40,M,2,2015,19185
56,F,1,2012,21144
41,M,1,2012,15442
45,F,2,2015,13664
45,F,2,2012,15504
50,M,1,2012,17937
52,M,1,2012,11628
54,M,1,2012,19195
42,M,1,2012,11660
52,F,1,2012,19922
24,F,1,2012,16432
27,M,1,2012,12733
16,F,1,2012,22268
25,F,1,2012,15269
36,M,2,2012,14054
61,M,1,2012,23273
39,F,2,2012,17519
53,F,1,2012,18343
44,F,1,2012,20459
61,M,1,2012,14643
52,M,1,2012,20632
48,M,1,2012,21324
45,M,1,2012,15663
46,M,1,2012,14219
29,F,1,2012,21784
23,F,1,2012,12663
35,F,1,2012,17727
37,M,1,2012,18067
40,F,1,2012,14033
38,M,1,2012,18022
35,M,1,2012,12994
26,M,2,2014,19473
38,M,2,2012,20587
37,F,1,2012,20214
35,M,1,2012,17094
36,M,1,2012,15896
45,M,1,2012,10832
48,M,1,2012,14248
35,M,1,2012,14475
67,M,1,2012,18790
23,F,1,2012,15018
50,M,1,2012,16116
31,M,1,2012,15907
32,F,1,2012,18577
39,F,1,2012,19301
40,F,1,2012,19709
53,M,1,2012,16459
24,M,1,2012,15603
44,F,1,2012,20334
40,F,1,2012,20916
62,M,1,2012,16036
40,F,1,2012,18664
24,F,1,2012,18091
32,M,1,2012,13955
51,M,1,2012,17344
27,M,1,2012,15066
42,F,1,2012,14333
37,M,1,2012,13697
34,M,1,2012,13799
30,F,3,2014,16147
28,F,3,2012,14911
47,F,1,2012,23611
25,F,1,2012,16135
39,M,1,2012,17480
26,F,1,2012,17604
22,M,1,2012,13972
48,M,4,2012,16038
50,M,4,2014,18507
20,M,4,2012,18794
22,M,4,2014,19384
44,M,1,2012,12941
30,M,1,2012,15535
34,M,1,2012,15418
45,M,1,2012,16762
25,F,1,2012,14604
26,M,1,2012,15937
47,M,1,2012,18682
33,M,1,2012,15086
41,M,1,2012,16094
34,M,1,2012,12502
42,M,1,2012,15282
44,M,1,2012,13500
29,M,2,2012,13029
56,M,1,2012,18030
44,M,1,2012,13519
36,M,1,2012,20273
30,F,1,2012,23238
50,M,1,2012,14398
30,F,2,2014,20609
28,F,2,2012,18442
35,M,1,2012,15911
42,M,1,2012,14382
24,F,1,2012,21281
41,M,1,2012,20300
47,M,1,2012,14924
36,M,1,2012,18530
32,M,1,2012,19178
28,F,1,2012,14686
30,M,1,2012,14839
42,F,1,2012,19458
47,M,1,2012,14652
43,F,1,2012,20916
38,F,1,2012,15171
24,F,1,2012,18384
49,M,1,2012,12710
37,M,2,2012,15904
39,M,2,2014,15653
43,F,1,2012,13793
31,M,1,2012,13336
25,M,1,2012,8635
26,F,1,2012,16030
32,M,1,2012,15958
31,M,1,2012,11034
36,M,1,2012,13693
32,M,1,2012,14481
47,F,1,2012,13736
34,M,1,2012,15461
30,M,1,2012,14607
36,F,1,2012,13847
18,M,1,2012,14355
44,M,1,2012,13101
38,M,2,2012,13859
40,M,2,2014,15459
23,M,1,2012,15739
67,M,1,2012,15352
35,F,1,2012,16476
33,F,1,2012,17021
32,F,2,2012,14292
35,F,2,2015,13365
36,M,2,2012,14783
35,M,2,2015,11620
55,M,2,2012,15865
57,M,2,2014,14826
48,M,1,2012,16533
40,M,1,2012,20354
43,F,1,2012,17692
31,F,1,2012,22253
50,M,1,2012,17001
48,M,1,2012,13796
46,M,1,2012,16615
60,F,1,2012,19670
34,F,1,2012,19140
30,M,1,2012,14484
24,M,1,2012,15741
29,F,1,2012,11330
28,M,1,2012,17231
33,M,1,2012,13885
29,M,2,2012,15769
39,M,1,2012,14478
43,F,1,2012,16790
41,F,1,2012,15029
36,F,1,2012,17331
44,M,1,2012,11861
54,M,1,2012,14080
31,M,1,2012,11098
58,M,1,2012,14735
21,M,1,2012,17783
38,F,1,2012,18073
42,F,1,2012,17402
49,M,1,2012,15946
43,M,1,2012,16378
27,M,1,2012,10035
45,M,1,2012,17519
32,F,1,2012,19366
41,M,1,2012,12635
58,M,1,2012,19774
43,M,1,2012,16015
29,F,1,2012,16091
34,M,1,2012,13311
44,F,2,2012,15806
46,F,2,2014,18863
41,M,1,2012,15021
29,F,1,2012,17942
48,M,2,2012,13179
53,M,1,2012,17242
20,F,1,2012,22575
18,M,1,2012,22136
21,F,1,2012,23038
50,M,1,2012,18519
34,M,1,2012,15251
29,M,2,2012,12491
32,M,2,2014,14574
55,F,1,2012,15940
40,M,1,2012,16562
43,M,1,2012,20330
40,F,1,2012,16872
32,M,1,2012,13976
30,M,1,2012,13931
23,F,1,2012,19352
34,F,1,2012,17806
47,M,2,2014,15442
45,M,2,2012,12345
50,F,1,2012,18612
21,F,1,2012,16904
31,F,1,2012,15359
40,F,1,2012,19032
21,M,1,2012,18243
50,M,1,2012,14593
26,M,3,2014,12503
24,M,3,2012,12901
27,M,1,2012,17540
45,F,1,2012,13613
60,F,1,2012,18094
40,M,1,2012,19446
40,F,1,2012,19900
48,M,1,2012,14751
34,M,1,2012,16200
50,F,1,2012,15367
35,F,1,2012,19468
41,M,1,2012,17008
42,M,1,2012,14502
44,F,1,2012,13253
34,M,1,2012,18691
30,M,1,2012,14784
55,M,1,2012,17852
38,M,1,2012,16997
39,M,1,2012,12468
34,M,1,2012,14623
33,F,1,2012,15673
40,F,1,2012,14362
24,M,2,2014,12481
43,M,2,2012,17808
25,M,1,2012,22256
56,F,1,2012,13884
24,M,1,2012,15603
45,F,1,2012,17989
41,M,1,2012,19807
36,M,1,2012,18243
43,M,1,2012,17648
42,M,1,2012,22430
53,M,1,2012,19751
25,F,1,2012,16546
52,M,1,2012,14362
46,M,1,2012,19054
31,F,1,2012,14073
35,M,1,2012,19018
47,M,1,2012,13221
52,F,1,2012,22662
50,M,1,2012,13164
31,F,2,2012,21297
33,F,2,2014,21068
41,F,1,2012,13525
34,M,2,2012,15262
35,F,1,2012,16781
41,F,1,2012,19554
41,F,1,2012,23885
25,F,1,2012,22291
35,M,1,2012,16391
45,M,2,2014,15123
42,M,2,2012,13288
30,M,1,2012,12516
34,F,1,2012,17686
42,F,1,2012,16713
59,M,1,2012,24250
43,M,1,2012,11518
42,M,1,2012,18912
52,M,1,2012,18328
49,M,1,2012,21073
37,M,1,2012,15176
46,M,1,2012,16398
51,M,2,2012,14448
50,M,2,2015,15857
34,M,1,2012,14979
38,M,1,2012,22562
49,M,1,2012,19650
56,M,1,2012,16989
31,F,1,2012,16949
31,F,2,2012,18986
30,F,2,2015,19397
42,M,1,2012,19709
26,F,1,2012,13921
38,M,1,2012,15692
26,M,1,2012,14093
40,M,2,2015,15063
40,M,2,2012,20419
46,F,1,2012,15489
41,F,1,2012,23354
38,M,1,2012,14084
42,M,1,2012,13540
37,F,1,2012,18835
28,M,1,2012,13536
56,M,1,2012,14510
31,F,1,2012,18634
42,F,1,2012,19672
24,M,1,2012,17074
49,F,1,2012,20768
39,M,1,2012,21275
20,M,1,2012,18622
36,F,1,2012,14934
43,F,1,2012,15019
53,M,1,2012,17260
40,M,1,2012,12306
26,F,1,2012,20139
46,F,1,2012,17990
46,M,1,2012,13661
62,M,1,2012,16941
25,M,1,2012,16540
47,F,1,2012,16632
31,F,1,2012,13697
22,M,1,2012,18384
51,F,1,2012,19418
42,F,1,2012,21495
36,F,1,2012,15867
52,M,1,2012,16722
37,M,1,2012,15197
48,F,1,2012,18808
31,M,1,2012,15345
31,M,1,2012,12723
29,F,1,2012,14276
41,F,1,2012,15618
39,F,1,2012,21416
36,F,1,2012,18373
55,M,1,2012,13771
33,M,1,2012,15155
50,M,1,2012,16917
32,F,1,2012,20242
43,F,1,2012,17091
33,F,1,2012,13686
51,M,1,2012,14644
25,M,1,2012,14817
35,M,1,2012,21977
22,M,1,2012,12547
33,F,1,2012,16448
39,M,2,2012,17958
65,M,1,2012,20470
29,F,1,2012,17876
33,F,1,2012,17475
34,M,1,2012,12720
33,F,1,2012,14158
30,F,1,2012,19205
37,M,1,2012,13837
58,M,1,2012,17603
39,F,1,2012,16300
29,M,1,2012,22875
50,M,1,2012,20586
34,M,1,2012,16060
42,M,1,2012,17871
39,F,1,2012,15982
25,F,1,2012,18876
24,F,1,2012,18868
31,F,1,2012,17238
30,M,1,2012,19711
51,M,2,2014,19184
49,M,2,2012,17505
30,F,1,2012,16225
42,M,1,2012,20201
45,F,1,2012,18578
32,M,1,2012,18186
36,F,1,2012,21012
36,F,1,2012,21652
42,F,1,2012,15868
35,F,1,2012,19288
38,M,2,2012,14711
40,M,2,2014,16891
50,M,1,2012,23326
45,M,3,2015,17588
48,M,3,2014,18794
46,M,3,2012,19584
41,F,1,2012,16696
35,F,1,2012,19749
50,M,1,2012,16070
46,F,1,2012,15703
46,M,2,2014,12655
44,M,2,2012,14408
32,M,1,2012,18994
26,F,1,2012,15832
45,F,1,2012,16476
56,M,1,2012,16911
40,M,1,2012,18013
42,F,3,2014,15648
40,F,3,2015,15928
40,F,3,2012,21961
21,M,1,2012,11701
48,M,1,2012,17731
65,M,1,2012,20737
37,M,3,2012,21452
29,M,3,2012,22674
40,M,1,2012,11046
45,M,1,2012,14856
22,F,1,2012,16426
48,M,1,2012,17729
36,M,1,2012,20252
42,F,1,2012,16540
51,M,1,2012,19816
35,M,1,2012,19349
35,M,1,2012,14634
31,M,1,2012,14755
39,F,1,2012,18273
42,F,1,2012,13453
24,F,1,2012,20651
31,M,1,2012,17963
55,M,2,2014,17088
25,M,2,2012,17352
50,F,1,2012,21085
31,M,1,2012,13747
33,M,1,2012,13445
60,M,1,2012,15312
46,M,1,2012,14960
25,F,1,2012,15577
36,F,1,2012,13335
43,M,1,2012,18473
43,M,1,2012,19793
31,F,1,2012,24102
38,M,1,2012,13628
