Age Category,Sex,num,Year,Time,ageFactor
35,F,1,2016,21214,"[30,40)"
50,M,>7,2015,21189,"[50,60)"
46,M,>7,2009,20987,"[40,50)"
49,M,>7,2012,22142,"[40,50)"
44,M,>7,2007,20344,"[40,50)"
43,M,>7,2006,19516,"[40,50)"
50,M,>7,2016,22171,"[50,60)"
47,M,>7,2010,20773,"[40,50)"
51,M,>7,2014,20330,"[50,60)"
45,M,>7,2008,19775,"[40,50)"
50,M,1,2016,19043,"[50,60)"
45,F,2,2016,18007,"[40,50)"
47,F,2,2014,18053,"[40,50)"
45,M,1,2016,15712,"[40,50)"
45,F,1,2016,19657,"[40,50)"
40,M,1,2016,16437,"[40,50)"
15,M,1,2016,17884,"[10,20)"
25,M,1,2016,20129,"[20,30)"
30,F,1,2016,12867,"[30,40)"
40,M,1,2016,20124,"[40,50)"
35,M,1,2016,16873,"[30,40)"
30,M,1,2016,17446,"[30,40)"
30,M,2,2016,12515,"[30,40)"
33,M,2,2014,12599,"[30,40)"
35,M,1,2016,18322,"[30,40)"
25,M,1,2016,14076,"[20,30)"
50,F,1,2016,18154,"[50,60)"
45,M,1,2016,19782,"[40,50)"
35,M,1,2016,19625,"[30,40)"
20,M,1,2016,12818,"[20,30)"
40,F,1,2016,13275,"[40,50)"
30,M,1,2016,13164,"[30,40)"
40,M,1,2016,14344,"[40,50)"
40,F,1,2016,19049,"[40,50)"
25,M,1,2016,12437,"[20,30)"
35,M,1,2016,17990,"[30,40)"
40,M,3,2016,16928,"[40,50)"
38,M,3,2011,15627,"[30,40)"
41,M,3,2014,16707,"[40,50)"
37,M,3,2010,24021,"[30,40)"
40,M,3,2016,22710,"[40,50)"
40,M,3,2015,20831,"[40,50)"
35,M,1,2016,23192,"[30,40)"
40,M,1,2016,14926,"[40,50)"
25,M,1,2016,14049,"[20,30)"
30,F,1,2016,14943,"[30,40)"
45,M,1,2016,14281,"[40,50)"
50,M,1,2016,15603,"[50,60)"
54,M,>7,2010,15700,"[50,60)"
60,M,>7,2016,15519,"[60,70)"
49,M,>7,2005,15468,"[40,50)"
53,M,>7,2009,15680,"[50,60)"
55,M,>7,2011,14501,"[50,60)"
58,M,>7,2014,15959,"[50,60)"
51,M,>7,2007,15617,"[50,60)"
56,M,>7,2012,16172,"[50,60)"
52,M,>7,2008,14955,"[50,60)"
33,M,7,2010,18677,"[30,40)"
31,M,7,2008,19034,"[30,40)"
35,M,7,2012,20629,"[30,40)"
35,M,7,2016,21060,"[30,40)"
34,M,7,2011,17563,"[30,40)"
40,M,7,2016,14347,"[40,50)"
50,M,1,2016,12234,"[50,60)"
40,M,1,2016,14184,"[40,50)"
55,F,2,2015,19664,"[50,60)"
55,F,2,2016,18929,"[50,60)"
35,F,1,2016,21553,"[30,40)"
35,F,1,2016,13570,"[30,40)"
40,F,2,2016,17572,"[40,50)"
37,F,2,2011,17821,"[30,40)"
50,M,1,2016,14133,"[50,60)"
35,M,1,2016,14927,"[30,40)"
45,M,6,2015,16449,"[40,50)"
45,M,6,2014,16966,"[40,50)"
43,M,6,2012,14802,"[40,50)"
42,M,6,2011,13776,"[40,50)"
45,M,6,2016,16982,"[40,50)"
41,M,6,2010,14893,"[40,50)"
44,M,2,2014,17306,"[40,50)"
45,M,2,2016,13507,"[40,50)"
34,M,3,2014,15973,"[30,40)"
32,M,3,2012,15990,"[30,40)"
35,M,3,2016,15694,"[30,40)"
30,M,4,2015,14302,"[30,40)"
30,M,4,2012,23220,"[30,40)"
32,M,4,2014,17382,"[30,40)"
30,M,4,2016,15829,"[30,40)"
45,F,3,2016,18670,"[40,50)"
45,F,3,2015,15831,"[40,50)"
45,F,3,2014,16811,"[40,50)"
45,M,1,2016,13089,"[40,50)"
30,F,1,2016,16820,"[30,40)"
35,M,1,2016,17480,"[30,40)"
30,M,1,2016,17750,"[30,40)"
40,F,1,2016,18946,"[40,50)"
35,M,2,2016,16443,"[30,40)"
57,M,6,2014,16633,"[50,60)"
45,M,6,2006,15343,"[40,50)"
51,M,6,2008,15685,"[50,60)"
53,M,6,2010,16366,"[50,60)"
50,M,6,2007,15424,"[50,60)"
55,M,6,2016,17464,"[50,60)"
55,M,3,2015,16934,"[50,60)"
58,M,3,2014,15626,"[50,60)"
60,M,3,2016,14989,"[60,70)"
50,M,1,2016,14897,"[50,60)"
20,M,2,2015,14048,"[20,30)"
20,M,2,2016,11828,"[20,30)"
31,M,2,2014,16149,"[30,40)"
30,M,2,2016,14202,"[30,40)"
45,M,5,2016,11561,"[40,50)"
46,M,5,2014,11272,"[40,50)"
35,M,5,2003,11165,"[30,40)"
40,M,5,2008,11239,"[40,50)"
36,M,5,2004,11352,"[30,40)"
40,M,1,2016,18735,"[40,50)"
39,M,5,2010,15846,"[30,40)"
45,M,5,2016,16032,"[40,50)"
41,M,5,2012,17421,"[40,50)"
40,M,5,2015,15661,"[40,50)"
30,M,1,2016,16825,"[30,40)"
50,M,2,2016,13025,"[50,60)"
49,M,2,2014,15136,"[40,50)"
50,M,1,2016,13645,"[50,60)"
30,F,2,2016,17107,"[30,40)"
30,F,2,2015,16913,"[30,40)"
25,F,1,2016,16972,"[20,30)"
30,M,1,2016,13154,"[30,40)"
51,F,7,2009,16191,"[50,60)"
49,F,7,2007,16177,"[40,50)"
52,F,7,2010,16160,"[50,60)"
55,F,7,2016,19704,"[50,60)"
50,F,7,2008,15278,"[50,60)"
54,F,7,2012,17933,"[50,60)"
53,F,7,2011,16150,"[50,60)"
50,M,1,2016,15366,"[50,60)"
35,F,1,2016,16004,"[30,40)"
40,M,1,2016,16488,"[40,50)"
50,M,1,2016,13973,"[50,60)"
45,M,1,2016,14114,"[40,50)"
45,M,1,2016,15740,"[40,50)"
40,M,1,2016,21059,"[40,50)"
30,M,1,2016,13052,"[30,40)"
40,F,1,2016,24652,"[40,50)"
55,M,1,2016,19473,"[50,60)"
40,M,1,2016,23878,"[40,50)"
25,F,1,2016,19593,"[20,30)"
20,F,1,2016,13985,"[20,30)"
35,M,1,2016,16454,"[30,40)"
20,F,1,2016,16857,"[20,30)"
40,M,1,2016,19004,"[40,50)"
41,M,2,2014,13741,"[40,50)"
40,M,2,2016,14358,"[40,50)"
40,M,1,2016,15838,"[40,50)"
38,M,2,2011,11571,"[30,40)"
40,M,2,2016,11137,"[40,50)"
40,M,4,2016,13373,"[40,50)"
38,M,4,2014,16321,"[30,40)"
35,M,4,2015,14585,"[30,40)"
45,M,1,2016,16785,"[40,50)"
32,M,2,2010,15540,"[30,40)"
35,M,2,2016,15111,"[30,40)"
50,M,1,2016,23229,"[50,60)"
49,M,2,2014,11784,"[40,50)"
50,M,2,2016,11180,"[50,60)"
40,F,1,2016,19013,"[40,50)"
25,F,1,2016,13134,"[20,30)"
35,F,1,2016,16140,"[30,40)"
50,M,1,2016,18858,"[50,60)"
60,M,1,2016,15636,"[60,70)"
35,M,1,2016,16346,"[30,40)"
40,F,1,2016,14281,"[40,50)"
40,F,1,2016,20300,"[40,50)"
50,M,1,2016,13855,"[50,60)"
41,M,7,2009,18881,"[40,50)"
40,M,7,2008,18213,"[40,50)"
43,M,7,2011,18417,"[40,50)"
45,M,7,2016,19452,"[40,50)"
46,M,7,2014,22719,"[40,50)"
45,M,7,2015,17843,"[40,50)"
42,M,7,2010,17874,"[40,50)"
35,M,1,2016,13760,"[30,40)"
40,F,1,2016,14033,"[40,50)"
40,F,1,2016,19853,"[40,50)"
55,M,1,2016,13988,"[50,60)"
31,M,2,2011,15187,"[30,40)"
40,M,2,2016,24768,"[40,50)"
40,F,2,2016,19115,"[40,50)"
39,F,2,2014,20571,"[30,40)"
20,F,1,2016,15241,"[20,30)"
45,M,1,2016,18417,"[40,50)"
45,M,1,2016,12715,"[40,50)"
50,M,>7,2009,12671,"[50,60)"
55,M,>7,2014,13198,"[50,60)"
49,M,>7,2008,14707,"[40,50)"
48,M,>7,2007,12897,"[40,50)"
53,M,>7,2012,18226,"[50,60)"
52,M,>7,2011,14045,"[50,60)"
55,M,>7,2015,14155,"[50,60)"
55,M,>7,2016,14964,"[50,60)"
47,M,>7,2006,13238,"[40,50)"
51,M,>7,2010,16527,"[50,60)"
25,F,1,2016,21477,"[20,30)"
35,M,2,2015,10944,"[30,40)"
40,M,2,2016,10459,"[40,50)"
35,M,1,2016,15712,"[30,40)"
40,M,1,2016,14500,"[40,50)"
35,F,1,2016,17784,"[30,40)"
40,F,1,2016,18547,"[40,50)"
40,M,6,2016,12793,"[40,50)"
37,M,6,2011,14058,"[30,40)"
40,M,6,2015,13702,"[40,50)"
40,M,6,2014,18167,"[40,50)"
38,M,6,2012,16004,"[30,40)"
30,M,1,2016,17633,"[30,40)"
40,F,1,2016,14378,"[40,50)"
50,M,1,2016,16586,"[50,60)"
40,M,5,2015,16197,"[40,50)"
52,M,5,2012,15997,"[50,60)"
33,M,5,2010,14057,"[30,40)"
40,M,5,2016,17106,"[40,50)"
46,M,5,2014,16309,"[40,50)"
30,F,1,2016,18440,"[30,40)"
55,M,2,2016,18328,"[50,60)"
55,M,2,2015,20359,"[50,60)"
35,M,2,2016,11819,"[30,40)"
35,M,2,2015,11908,"[30,40)"
30,M,1,2016,16221,"[30,40)"
25,M,1,2016,11411,"[20,30)"
40,M,1,2016,23076,"[40,50)"
45,M,2,2015,13285,"[40,50)"
50,M,2,2016,14101,"[50,60)"
75,M,1,2016,23642,"[70,80)"
40,F,1,2016,19056,"[40,50)"
40,M,1,2016,12696,"[40,50)"
60,F,1,2016,19843,"[60,70)"
35,M,1,2016,20065,"[30,40)"
55,M,1,2016,15172,"[50,60)"
45,M,1,2016,14889,"[40,50)"
40,M,2,2015,18166,"[40,50)"
40,M,2,2016,17167,"[40,50)"
30,F,1,2016,17306,"[30,40)"
30,M,1,2016,15048,"[30,40)"
40,M,1,2016,17830,"[40,50)"
50,F,1,2016,17219,"[50,60)"
35,F,3,2014,17027,"[30,40)"
35,F,3,2016,14864,"[30,40)"
35,F,3,2015,15315,"[30,40)"
55,M,1,2016,19647,"[50,60)"
40,M,>7,2011,13902,"[40,50)"
33,M,>7,2004,13333,"[30,40)"
40,M,>7,2015,12768,"[40,50)"
38,M,>7,2009,12100,"[30,40)"
41,M,>7,2012,12216,"[40,50)"
39,M,>7,2010,12761,"[30,40)"
43,M,>7,2014,13534,"[40,50)"
45,M,>7,2016,12271,"[40,50)"
20,F,1,2016,16094,"[20,30)"
60,F,3,2016,18263,"[60,70)"
55,F,3,2009,14959,"[50,60)"
58,F,3,2012,16803,"[50,60)"
30,M,3,2016,15447,"[30,40)"
35,M,1,2016,11581,"[30,40)"
35,M,1,2016,16590,"[30,40)"
30,F,1,2016,24776,"[30,40)"
38,M,2,2014,17779,"[30,40)"
40,M,2,2016,11128,"[40,50)"
50,M,2,2012,14676,"[50,60)"
50,M,2,2016,14199,"[50,60)"
30,F,1,2016,15562,"[30,40)"
40,M,1,2016,19170,"[40,50)"
30,M,2,2015,12521,"[30,40)"
30,M,2,2016,10833,"[30,40)"
45,F,1,2016,24434,"[40,50)"
40,F,3,2015,13492,"[40,50)"
40,F,3,2016,12701,"[40,50)"
41,F,3,2014,14310,"[40,50)"
25,F,1,2016,19723,"[20,30)"
25,M,1,2016,12629,"[20,30)"
30,F,1,2016,21156,"[30,40)"
25,M,1,2016,12318,"[20,30)"
45,M,1,2016,13781,"[40,50)"
40,M,1,2016,10986,"[40,50)"
25,F,2,2016,14463,"[20,30)"
24,F,2,2014,14994,"[20,30)"
35,F,1,2016,19125,"[30,40)"
36,M,3,2011,13090,"[30,40)"
40,M,3,2016,11946,"[40,50)"
39,M,3,2014,12644,"[30,40)"
35,M,1,2016,16394,"[30,40)"
30,M,1,2016,19040,"[30,40)"
45,F,1,2016,19014,"[40,50)"
25,M,2,2016,16550,"[20,30)"
23,M,2,2014,18456,"[20,30)"
40,M,3,2016,17767,"[40,50)"
38,M,3,2014,21556,"[30,40)"
45,F,1,2016,14441,"[40,50)"
37,M,3,2014,21039,"[30,40)"
20,M,3,2016,16839,"[20,30)"
40,F,1,2016,22347,"[40,50)"
38,F,3,2011,16448,"[30,40)"
39,F,3,2012,16226,"[30,40)"
40,F,3,2016,16048,"[40,50)"
40,M,1,2016,13966,"[40,50)"
45,M,1,2016,16471,"[40,50)"
40,M,1,2016,12310,"[40,50)"
35,M,1,2016,15098,"[30,40)"
35,M,1,2016,15034,"[30,40)"
30,F,1,2016,17522,"[30,40)"
25,F,1,2016,15622,"[20,30)"
50,M,1,2016,14369,"[50,60)"
15,M,1,2016,14849,"[10,20)"
40,F,1,2016,18132,"[40,50)"
30,F,1,2016,19363,"[30,40)"
43,M,4,2010,16224,"[40,50)"
45,M,4,2012,18598,"[40,50)"
45,M,4,2016,20361,"[40,50)"
44,M,4,2011,17017,"[40,50)"
55,M,1,2016,14195,"[50,60)"
25,F,1,2016,17311,"[20,30)"
35,F,3,2015,16152,"[30,40)"
35,F,3,2016,15810,"[30,40)"
25,F,1,2016,14943,"[20,30)"
40,M,2,2016,17110,"[40,50)"
25,M,1,2016,18085,"[20,30)"
20,F,1,2016,18623,"[20,30)"
40,F,1,2016,14667,"[40,50)"
35,M,1,2016,13820,"[30,40)"
46,M,2,2010,12220,"[40,50)"
50,M,2,2016,11870,"[50,60)"
45,M,>7,2005,10822,"[40,50)"
55,M,>7,2015,12652,"[50,60)"
52,M,>7,2012,12227,"[50,60)"
49,M,>7,2009,11088,"[40,50)"
48,M,>7,2008,10925,"[40,50)"
50,M,>7,2010,11829,"[50,60)"
54,M,>7,2014,13594,"[50,60)"
43,M,>7,2003,11384,"[40,50)"
47,M,>7,2007,11948,"[40,50)"
51,M,>7,2011,11459,"[50,60)"
46,M,>7,2006,10833,"[40,50)"
55,M,>7,2016,12053,"[50,60)"
44,M,>7,2004,10925,"[40,50)"
40,F,1,2016,18601,"[40,50)"
55,M,1,2016,16593,"[50,60)"
35,M,2,2016,17620,"[30,40)"
35,M,2,2015,20076,"[30,40)"
25,F,1,2016,20657,"[20,30)"
40,F,1,2016,14494,"[40,50)"
25,M,1,2016,16515,"[20,30)"
50,M,1,2016,16978,"[50,60)"
40,M,1,2016,16959,"[40,50)"
55,M,2,2016,15153,"[50,60)"
54,M,2,2014,17944,"[50,60)"
30,F,1,2016,18132,"[30,40)"
30,M,1,2016,12265,"[30,40)"
45,M,1,2016,19059,"[40,50)"
50,M,1,2016,20830,"[50,60)"
45,M,1,2016,14875,"[40,50)"
40,M,1,2016,16981,"[40,50)"
50,F,1,2016,16112,"[50,60)"
35,M,2,2016,13842,"[30,40)"
45,M,4,2016,13565,"[40,50)"
40,M,4,2015,14492,"[40,50)"
35,F,1,2016,17546,"[30,40)"
45,M,1,2016,16946,"[40,50)"
30,F,1,2016,15804,"[30,40)"
30,M,2,2016,10875,"[30,40)"
30,M,2,2015,10422,"[30,40)"
35,M,2,2015,12670,"[30,40)"
35,M,2,2016,13408,"[30,40)"
55,F,2,2016,20836,"[50,60)"
53,F,2,2014,22059,"[50,60)"
40,M,2,2016,13019,"[40,50)"
40,M,2,2015,13993,"[40,50)"
40,M,3,2016,12505,"[40,50)"
41,M,3,2014,15914,"[40,50)"
40,M,3,2015,12852,"[40,50)"
30,M,1,2016,11864,"[30,40)"
60,M,4,2016,17669,"[60,70)"
53,M,4,2009,13471,"[50,60)"
58,M,4,2014,14454,"[50,60)"
54,M,4,2010,14192,"[50,60)"
46,F,3,2014,19495,"[40,50)"
45,F,3,2016,17777,"[40,50)"
45,F,3,2015,17477,"[40,50)"
25,M,1,2016,16117,"[20,30)"
35,F,2,2016,14441,"[30,40)"
35,M,1,2016,11083,"[30,40)"
30,M,2,2016,12469,"[30,40)"
30,M,2,2014,12915,"[30,40)"
35,F,1,2016,17268,"[30,40)"
40,M,3,2016,21215,"[40,50)"
42,M,3,2014,22060,"[40,50)"
40,M,3,2015,20499,"[40,50)"
50,F,1,2016,20341,"[50,60)"
50,F,1,2016,17190,"[50,60)"
35,F,1,2016,18471,"[30,40)"
35,M,1,2016,15990,"[30,40)"
30,M,1,2016,16105,"[30,40)"
50,M,1,2016,18216,"[50,60)"
25,F,1,2016,13711,"[20,30)"
25,M,1,2016,14360,"[20,30)"
35,F,1,2016,17744,"[30,40)"
30,M,2,2016,13624,"[30,40)"
28,M,2,2014,14765,"[20,30)"
35,F,1,2016,20405,"[30,40)"
20,M,2,2016,14239,"[20,30)"
37,M,2,2010,14594,"[30,40)"
50,M,1,2016,18169,"[50,60)"
25,F,1,2016,16468,"[20,30)"
25,M,1,2016,15479,"[20,30)"
40,F,1,2016,25879,"[40,50)"
25,F,1,2016,14332,"[20,30)"
20,M,1,2016,14146,"[20,30)"
25,M,1,2016,12129,"[20,30)"
25,M,1,2016,20927,"[20,30)"
30,F,1,2016,17780,"[30,40)"
45,M,3,2016,16431,"[40,50)"
44,M,3,2014,16863,"[40,50)"
30,F,2,2016,16542,"[30,40)"
29,F,2,2014,15443,"[20,30)"
30,M,1,2016,14827,"[30,40)"
40,M,1,2016,12065,"[40,50)"
40,M,1,2016,16586,"[40,50)"
65,M,6,2014,16777,"[60,70)"
65,M,6,2015,16392,"[60,70)"
61,M,6,2010,13423,"[60,70)"
25,M,6,2016,14852,"[20,30)"
62,M,6,2012,18319,"[60,70)"
61,M,6,2011,18693,"[60,70)"
35,M,1,2016,17365,"[30,40)"
35,F,1,2016,22167,"[30,40)"
62,M,5,2014,21722,"[60,70)"
60,M,5,2015,22631,"[60,70)"
60,M,5,2012,20811,"[60,70)"
59,M,5,2011,18794,"[50,60)"
60,M,5,2016,20841,"[60,70)"
53,F,5,2014,14013,"[50,60)"
35,F,5,2016,19224,"[30,40)"
48,F,5,2009,14722,"[40,50)"
50,F,5,2011,13695,"[50,60)"
51,F,5,2012,14267,"[50,60)"
30,M,1,2016,20991,"[30,40)"
30,M,2,2015,22010,"[30,40)"
30,M,2,2016,22566,"[30,40)"
50,F,5,2016,17981,"[50,60)"
51,F,5,2014,18015,"[50,60)"
47,F,5,2011,16487,"[40,50)"
46,F,5,2010,18827,"[40,50)"
48,F,5,2012,16324,"[40,50)"
30,F,1,2016,21863,"[30,40)"
45,M,1,2016,13922,"[40,50)"
55,M,1,2016,18229,"[50,60)"
60,M,3,2015,25105,"[60,70)"
63,M,3,2014,24883,"[60,70)"
65,M,3,2016,24480,"[60,70)"
35,M,1,2016,10739,"[30,40)"
15,M,1,2016,19258,"[10,20)"
25,F,1,2016,19322,"[20,30)"
35,M,1,2016,16026,"[30,40)"
30,M,1,2016,12594,"[30,40)"
30,M,2,2015,15899,"[30,40)"
30,M,2,2016,17218,"[30,40)"
45,M,1,2016,18737,"[40,50)"
40,M,1,2016,17808,"[40,50)"
50,M,1,2016,11129,"[50,60)"
35,F,1,2016,16692,"[30,40)"
30,M,1,2016,15268,"[30,40)"
40,M,2,2016,21214,"[40,50)"
37,M,2,2011,19138,"[30,40)"
25,F,2,2015,11602,"[20,30)"
25,F,2,2016,12685,"[20,30)"
45,M,1,2016,13235,"[40,50)"
35,F,1,2016,16591,"[30,40)"
40,F,3,2015,17637,"[40,50)"
40,F,3,2016,18108,"[40,50)"
40,F,3,2014,17166,"[40,50)"
35,F,1,2016,16961,"[30,40)"
35,M,1,2016,12981,"[30,40)"
25,F,1,2016,14600,"[20,30)"
35,M,1,2016,14205,"[30,40)"
45,M,3,2016,14947,"[40,50)"
46,M,3,2014,15196,"[40,50)"
44,M,3,2012,15231,"[40,50)"
35,M,1,2016,16517,"[30,40)"
45,M,1,2016,11965,"[40,50)"
40,M,1,2016,14551,"[40,50)"
25,F,1,2016,13998,"[20,30)"
25,M,1,2016,15974,"[20,30)"
35,M,1,2016,15228,"[30,40)"
50,F,1,2016,16175,"[50,60)"
40,M,1,2016,18431,"[40,50)"
20,F,1,2016,14661,"[20,30)"
35,M,1,2016,17536,"[30,40)"
30,F,2,2016,13401,"[30,40)"
30,F,2,2015,13931,"[30,40)"
30,M,1,2016,16764,"[30,40)"
30,F,1,2016,21863,"[30,40)"
35,M,1,2016,12466,"[30,40)"
45,M,1,2016,11990,"[40,50)"
30,M,1,2016,21744,"[30,40)"
35,F,1,2016,17036,"[30,40)"
25,M,1,2016,15729,"[20,30)"
40,F,1,2016,23613,"[40,50)"
40,F,2,2016,18108,"[40,50)"
40,F,2,2015,17770,"[40,50)"
40,M,1,2016,15182,"[40,50)"
45,M,1,2016,13921,"[40,50)"
40,M,2,2015,12410,"[40,50)"
40,M,2,2016,11944,"[40,50)"
55,F,1,2016,21903,"[50,60)"
30,M,1,2016,18000,"[30,40)"
25,F,1,2016,16607,"[20,30)"
45,F,1,2016,22185,"[40,50)"
35,M,1,2016,16633,"[30,40)"
20,M,1,2016,17369,"[20,30)"
45,F,2,2016,21337,"[40,50)"
40,F,2,2015,19317,"[40,50)"
35,M,1,2016,17724,"[30,40)"
35,M,1,2016,14096,"[30,40)"
45,M,>7,2016,14480,"[40,50)"
43,M,>7,2010,15240,"[40,50)"
47,M,>7,2014,14886,"[40,50)"
45,M,>7,2015,14517,"[40,50)"
45,M,>7,2012,14840,"[40,50)"
37,M,>7,2004,16635,"[30,40)"
40,M,>7,2007,15248,"[40,50)"
44,M,>7,2011,15150,"[40,50)"
41,M,>7,2008,14339,"[40,50)"
38,M,>7,2005,15803,"[30,40)"
30,M,1,2016,15810,"[30,40)"
35,M,1,2016,16348,"[30,40)"
60,M,4,2015,15751,"[60,70)"
52,M,4,2007,14129,"[50,60)"
53,M,4,2008,13682,"[50,60)"
60,M,4,2016,15529,"[60,70)"
30,F,1,2016,17865,"[30,40)"
30,M,1,2016,16057,"[30,40)"
25,F,1,2016,19662,"[20,30)"
45,F,6,2016,12769,"[40,50)"
35,F,6,2005,12129,"[30,40)"
42,F,6,2012,11996,"[40,50)"
41,F,6,2011,12380,"[40,50)"
38,F,6,2008,12298,"[30,40)"
44,F,6,2014,12884,"[40,50)"
55,M,2,2015,12014,"[50,60)"
60,M,2,2016,12726,"[60,70)"
40,F,1,2016,21750,"[40,50)"
35,M,2,2015,17231,"[30,40)"
35,M,2,2016,16825,"[30,40)"
30,F,2,2016,16361,"[30,40)"
30,F,2,2015,15912,"[30,40)"
45,M,2,2016,13781,"[40,50)"
45,M,2,2015,14481,"[40,50)"
40,M,1,2016,17377,"[40,50)"
32,M,2,2014,17926,"[30,40)"
30,M,2,2016,13022,"[30,40)"
25,M,1,2016,17981,"[20,30)"
60,M,1,2016,17432,"[60,70)"
35,M,5,2016,11991,"[30,40)"
26,M,5,2006,12398,"[20,30)"
30,M,5,2010,10421,"[30,40)"
28,M,5,2008,11090,"[20,30)"
29,M,5,2009,10656,"[20,30)"
25,M,1,2016,15916,"[20,30)"
50,M,1,2016,12517,"[50,60)"
45,M,1,2016,15485,"[40,50)"
30,F,1,2016,18023,"[30,40)"
55,F,1,2016,15534,"[50,60)"
50,M,1,2016,16757,"[50,60)"
45,F,2,2016,18281,"[40,50)"
45,F,2,2015,16920,"[40,50)"
35,M,1,2016,18355,"[30,40)"
35,M,2,2016,11888,"[30,40)"
72,M,7,2009,17159,"[70,80)"
74,M,7,2011,17388,"[70,80)"
70,M,7,2007,17862,"[70,80)"
68,M,7,2005,17610,"[60,70)"
75,M,7,2016,19484,"[70,80)"
71,M,7,2008,17493,"[70,80)"
73,M,7,2010,18082,"[70,80)"
25,M,1,2016,16882,"[20,30)"
35,F,1,2016,18097,"[30,40)"
30,M,1,2016,20090,"[30,40)"
45,M,1,2016,19148,"[40,50)"
45,F,1,2016,12881,"[40,50)"
30,M,1,2016,15717,"[30,40)"
25,F,2,2015,14532,"[20,30)"
25,F,2,2016,15318,"[20,30)"
35,M,3,2016,16171,"[30,40)"
37,M,3,2014,17180,"[30,40)"
35,M,3,2015,16272,"[30,40)"
45,F,1,2016,16487,"[40,50)"
30,F,1,2016,16831,"[30,40)"
30,F,1,2016,17817,"[30,40)"
50,M,2,2016,17778,"[50,60)"
40,M,2,2006,15256,"[40,50)"
45,M,1,2016,15079,"[40,50)"
60,M,1,2016,22288,"[60,70)"
25,M,4,2016,11796,"[20,30)"
23,M,4,2014,12170,"[20,30)"
20,M,4,2015,11619,"[20,30)"
45,M,3,2016,18154,"[40,50)"
37,M,3,2011,18946,"[30,40)"
25,M,3,2015,16511,"[20,30)"
30,M,1,2016,16202,"[30,40)"
40,F,1,2016,23666,"[40,50)"
50,F,3,2016,19365,"[50,60)"
47,F,3,2012,19498,"[40,50)"
49,F,3,2014,22352,"[40,50)"
45,M,1,2016,14364,"[40,50)"
30,F,1,2016,16835,"[30,40)"
30,M,1,2016,11380,"[30,40)"
25,M,1,2016,14091,"[20,30)"
40,F,3,2015,13454,"[40,50)"
40,F,3,2016,13157,"[40,50)"
41,F,3,2014,14743,"[40,50)"
40,M,1,2016,12554,"[40,50)"
20,M,1,2016,25476,"[20,30)"
40,M,1,2016,14373,"[40,50)"
40,M,1,2016,18181,"[40,50)"
50,M,1,2016,13736,"[50,60)"
62,M,5,2014,18674,"[60,70)"
60,M,5,2015,17971,"[60,70)"
60,M,5,2016,19756,"[60,70)"
59,M,5,2011,17642,"[50,60)"
60,M,5,2012,17214,"[60,70)"
55,M,4,2016,14010,"[50,60)"
57,M,4,2014,17281,"[50,60)"
55,M,4,2015,16035,"[50,60)"
30,M,1,2016,10725,"[30,40)"
45,F,1,2016,18247,"[40,50)"
45,F,1,2016,16761,"[40,50)"
35,F,1,2016,16495,"[30,40)"
45,M,1,2016,19108,"[40,50)"
40,F,1,2016,16867,"[40,50)"
45,M,1,2016,11356,"[40,50)"
55,M,1,2016,14100,"[50,60)"
45,M,1,2016,12152,"[40,50)"
30,F,1,2016,17292,"[30,40)"
30,M,1,2016,10911,"[30,40)"
40,F,1,2016,16202,"[40,50)"
40,M,3,2016,12309,"[40,50)"
40,M,3,2012,13740,"[40,50)"
40,M,3,2015,12296,"[40,50)"
35,F,2,2016,23024,"[30,40)"
34,F,2,2014,22299,"[30,40)"
40,M,1,2016,16831,"[40,50)"
45,M,1,2016,19672,"[40,50)"
23,F,3,2011,15479,"[20,30)"
24,F,3,2012,14579,"[20,30)"
25,F,3,2016,15242,"[20,30)"
45,M,1,2016,13285,"[40,50)"
30,M,1,2016,13256,"[30,40)"
50,M,1,2016,16100,"[50,60)"
40,F,1,2016,21294,"[40,50)"
30,F,1,2016,12581,"[30,40)"
40,M,1,2016,14140,"[40,50)"
45,M,1,2016,14527,"[40,50)"
20,M,1,2016,14394,"[20,30)"
40,M,2,2016,10724,"[40,50)"
40,M,2,2015,10731,"[40,50)"
45,M,3,2016,14942,"[40,50)"
45,M,3,2015,17295,"[40,50)"
44,M,3,2012,15458,"[40,50)"
45,M,1,2016,15028,"[40,50)"
40,M,1,2016,16380,"[40,50)"
58,F,6,2011,19956,"[50,60)"
57,F,6,2010,20987,"[50,60)"
60,F,6,2016,25006,"[60,70)"
61,F,6,2014,23080,"[60,70)"
55,F,6,2008,18686,"[50,60)"
56,F,6,2009,20050,"[50,60)"
40,F,1,2016,15163,"[40,50)"
35,F,1,2016,15609,"[30,40)"
30,M,1,2016,11299,"[30,40)"
35,F,1,2016,16684,"[30,40)"
35,M,2,2015,15120,"[30,40)"
35,M,2,2016,14157,"[30,40)"
40,M,1,2016,16068,"[40,50)"
35,F,3,2014,19778,"[30,40)"
25,F,3,2016,18352,"[20,30)"
55,M,1,2016,13854,"[50,60)"
35,M,1,2016,14152,"[30,40)"
45,F,1,2016,19020,"[40,50)"
43,M,>7,2004,17667,"[40,50)"
46,M,>7,2007,15788,"[40,50)"
44,M,>7,2005,17582,"[40,50)"
51,M,>7,2012,15009,"[50,60)"
55,M,>7,2016,17990,"[50,60)"
50,M,>7,2011,23716,"[50,60)"
50,M,>7,2015,14065,"[50,60)"
54,M,>7,2003,15205,"[50,60)"
