Id,Age Category,Sex,Time,Year,ageFactor,day_no,temp,flu,num,sdTime,meanTime,ran_more_than_once
762,44,M,15150,2011,"[40,50)",30.0,63.0,4.0,>7,691.9649637887103,15113.8,1
762,41,M,14339,2008,"[40,50)",27.0,68.0,0.79,>7,691.9649637887103,15113.8,1
762,38,M,15803,2005,"[30,40)",30.0,70.0,2.37,>7,691.9649637887103,15113.8,1
763,30,M,15810,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
764,35,M,16348,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
765,60,M,15751,2015,"[60,70)",25.0,60.0,1.9,4,1021.9322792305434,14772.75,1
765,52,M,14129,2007,"[50,60)",28.0,69.0,1.2,4,1021.9322792305434,14772.75,1
765,53,M,13682,2008,"[50,60)",27.0,68.0,0.79,4,1021.9322792305434,14772.75,1
765,60,M,15529,2016,"[60,70)",24.0,54.0,1.85,4,1021.9322792305434,14772.75,1
766,30,F,17865,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
767,30,M,16057,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
768,25,F,19662,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
769,45,F,12769,2016,"[40,50)",24.0,54.0,1.85,6,351.38449975300085,12409.333333333334,1
769,35,F,12129,2005,"[30,40)",30.0,70.0,2.37,6,351.38449975300085,12409.333333333334,1
769,42,F,11996,2012,"[40,50)",29.0,72.0,1.1,6,351.38449975300085,12409.333333333334,1
769,41,F,12380,2011,"[40,50)",30.0,63.0,4.0,6,351.38449975300085,12409.333333333334,1
769,38,F,12298,2008,"[30,40)",27.0,68.0,0.79,6,351.38449975300085,12409.333333333334,1
769,44,F,12884,2014,"[40,50)",33.0,76.0,3.0,6,351.38449975300085,12409.333333333334,1
770,55,M,12014,2015,"[50,60)",25.0,60.0,1.9,2,503.4600282048218,12370.0,1
770,60,M,12726,2016,"[60,70)",24.0,54.0,1.85,2,503.4600282048218,12370.0,1
771,40,F,21750,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
772,35,M,17231,2015,"[30,40)",25.0,60.0,1.9,2,287.0853531617383,17028.0,1
772,35,M,16825,2016,"[30,40)",24.0,54.0,1.85,2,287.0853531617383,17028.0,1
773,30,F,16361,2016,"[30,40)",24.0,54.0,1.85,2,317.49094475275984,16136.5,1
773,30,F,15912,2015,"[30,40)",25.0,60.0,1.9,2,317.49094475275984,16136.5,1
774,45,M,13781,2016,"[40,50)",24.0,54.0,1.85,2,494.9747468305833,14131.0,1
774,45,M,14481,2015,"[40,50)",25.0,60.0,1.9,2,494.9747468305833,14131.0,1
775,40,M,17377,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
776,32,M,17926,2014,"[30,40)",33.0,76.0,3.0,2,3467.651654938829,15474.0,1
776,30,M,13022,2016,"[30,40)",24.0,54.0,1.85,2,3467.651654938829,15474.0,1
777,25,M,17981,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
778,60,M,17432,2016,"[60,70)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
779,35,M,11991,2016,"[30,40)",24.0,54.0,1.85,5,853.5125658125954,11311.2,1
779,26,M,12398,2006,"[20,30)",29.0,73.0,2.76,5,853.5125658125954,11311.2,1
779,30,M,10421,2010,"[30,40)",31.0,71.0,1.3,5,853.5125658125954,11311.2,1
779,28,M,11090,2008,"[20,30)",27.0,68.0,0.79,5,853.5125658125954,11311.2,1
779,29,M,10656,2009,"[20,30)",25.0,68.0,1.06,5,853.5125658125954,11311.2,1
780,25,M,15916,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
781,50,M,12517,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
782,45,M,15485,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
783,30,F,18023,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
784,55,F,15534,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
785,50,M,16757,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
786,45,F,18281,2016,"[40,50)",24.0,54.0,1.85,2,962.3723291948912,17600.5,1
786,45,F,16920,2015,"[40,50)",25.0,60.0,1.9,2,962.3723291948912,17600.5,1
787,35,M,18355,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
788,35,M,11888,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
789,72,M,17159,2009,"[70,80)",25.0,68.0,1.06,7,774.3338458067714,17868.285714285714,1
789,74,M,17388,2011,"[70,80)",30.0,63.0,4.0,7,774.3338458067714,17868.285714285714,1
789,70,M,17862,2007,"[70,80)",28.0,69.0,1.2,7,774.3338458067714,17868.285714285714,1
789,68,M,17610,2005,"[60,70)",30.0,70.0,2.37,7,774.3338458067714,17868.285714285714,1
789,75,M,19484,2016,"[70,80)",24.0,54.0,1.85,7,774.3338458067714,17868.285714285714,1
789,71,M,17493,2008,"[70,80)",27.0,68.0,0.79,7,774.3338458067714,17868.285714285714,1
789,73,M,18082,2010,"[70,80)",31.0,71.0,1.3,7,774.3338458067714,17868.285714285714,1
790,25,M,16882,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
791,35,F,18097,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
792,30,M,20090,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
793,45,M,19148,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
794,45,F,12881,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
795,30,M,15717,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
796,25,F,14532,2015,"[20,30)",25.0,60.0,1.9,2,555.7859300126264,14925.0,1
796,25,F,15318,2016,"[20,30)",24.0,54.0,1.85,2,555.7859300126264,14925.0,1
797,35,M,16171,2016,"[30,40)",24.0,54.0,1.85,3,555.6896615917917,16541.0,1
797,37,M,17180,2014,"[30,40)",33.0,76.0,3.0,3,555.6896615917917,16541.0,1
797,35,M,16272,2015,"[30,40)",25.0,60.0,1.9,3,555.6896615917917,16541.0,1
798,45,F,16487,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
799,30,F,16831,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
800,30,F,17817,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
801,50,M,17778,2016,"[50,60)",24.0,54.0,1.85,2,1783.323302152473,16517.0,1
801,40,M,15256,2006,"[40,50)",29.0,73.0,2.76,2,1783.323302152473,16517.0,1
802,45,M,15079,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
803,60,M,22288,2016,"[60,70)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
804,25,M,11796,2016,"[20,30)",24.0,54.0,1.85,3,281.3082532264799,11861.666666666666,1
804,23,M,12170,2014,"[20,30)",33.0,76.0,3.0,3,281.3082532264799,11861.666666666666,1
804,20,M,11619,2015,"[20,30)",25.0,60.0,1.9,3,281.3082532264799,11861.666666666666,1
805,45,M,18154,2016,"[40,50)",24.0,54.0,1.85,3,1242.0371706729768,17870.333333333332,1
805,37,M,18946,2011,"[30,40)",30.0,63.0,4.0,3,1242.0371706729768,17870.333333333332,1
805,25,M,16511,2015,"[20,30)",25.0,60.0,1.9,3,1242.0371706729768,17870.333333333332,1
806,30,M,16202,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
807,40,F,23666,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
808,50,F,19365,2016,"[50,60)",24.0,54.0,1.85,3,1687.4622958750813,20405.0,1
808,47,F,19498,2012,"[40,50)",29.0,72.0,1.1,3,1687.4622958750813,20405.0,1
808,49,F,22352,2014,"[40,50)",33.0,76.0,3.0,3,1687.4622958750813,20405.0,1
809,45,M,14364,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
810,30,F,16835,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
811,30,M,11380,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
812,25,M,14091,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
813,40,F,13454,2015,"[40,50)",25.0,60.0,1.9,3,843.1217784717302,13784.666666666666,1
813,40,F,13157,2016,"[40,50)",24.0,54.0,1.85,3,843.1217784717302,13784.666666666666,1
813,41,F,14743,2014,"[40,50)",33.0,76.0,3.0,3,843.1217784717302,13784.666666666666,1
814,40,M,12554,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
815,20,M,25476,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
816,40,M,14373,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
817,40,M,18181,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
818,50,M,13736,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
819,62,M,18674,2014,"[60,70)",33.0,76.0,3.0,5,996.067668384031,18251.4,1
819,60,M,17971,2015,"[60,70)",25.0,60.0,1.9,5,996.067668384031,18251.4,1
819,60,M,19756,2016,"[60,70)",24.0,54.0,1.85,5,996.067668384031,18251.4,1
819,59,M,17642,2011,"[50,60)",30.0,63.0,4.0,5,996.067668384031,18251.4,1
819,60,M,17214,2012,"[60,70)",29.0,72.0,1.1,5,996.067668384031,18251.4,1
820,55,M,14010,2016,"[50,60)",24.0,54.0,1.85,3,1650.8877409846295,15775.333333333334,1
820,57,M,17281,2014,"[50,60)",33.0,76.0,3.0,3,1650.8877409846295,15775.333333333334,1
820,55,M,16035,2015,"[50,60)",25.0,60.0,1.9,3,1650.8877409846295,15775.333333333334,1
821,30,M,10725,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
822,45,F,18247,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
823,45,F,16761,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
824,35,F,16495,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
825,45,M,19108,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
826,40,F,16867,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
827,45,M,11356,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
828,55,M,14100,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
829,45,M,12152,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
830,30,F,17292,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
831,30,M,10911,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
832,40,F,16202,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
833,40,M,12309,2016,"[40,50)",24.0,54.0,1.85,3,829.9664651859938,12781.666666666666,1
833,40,M,13740,2012,"[40,50)",29.0,72.0,1.1,3,829.9664651859938,12781.666666666666,1
833,40,M,12296,2015,"[40,50)",25.0,60.0,1.9,3,829.9664651859938,12781.666666666666,1
834,35,F,23024,2016,"[30,40)",24.0,54.0,1.85,2,512.652416360247,22661.5,1
834,34,F,22299,2014,"[30,40)",33.0,76.0,3.0,2,512.652416360247,22661.5,1
835,40,M,16831,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
836,45,M,19672,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
837,23,F,15479,2011,"[20,30)",30.0,63.0,4.0,3,466.5008038578283,15100.0,1
837,24,F,14579,2012,"[20,30)",29.0,72.0,1.1,3,466.5008038578283,15100.0,1
837,25,F,15242,2016,"[20,30)",24.0,54.0,1.85,3,466.5008038578283,15100.0,1
838,45,M,13285,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
839,30,M,13256,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
840,50,M,16100,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
841,40,F,21294,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
842,30,F,12581,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
843,40,M,14140,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
844,45,M,14527,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
845,20,M,14394,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
846,40,M,10724,2016,"[40,50)",24.0,54.0,1.85,2,4.949747468305833,10727.5,1
846,40,M,10731,2015,"[40,50)",25.0,60.0,1.9,2,4.949747468305833,10727.5,1
847,45,M,14942,2016,"[40,50)",24.0,54.0,1.85,3,1236.7588015992987,15898.333333333334,1
847,45,M,17295,2015,"[40,50)",25.0,60.0,1.9,3,1236.7588015992987,15898.333333333334,1
847,44,M,15458,2012,"[40,50)",29.0,72.0,1.1,3,1236.7588015992987,15898.333333333334,1
848,45,M,15028,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
849,40,M,16380,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
850,58,F,19956,2011,"[50,60)",30.0,63.0,4.0,6,2332.485062474499,21294.166666666668,1
850,57,F,20987,2010,"[50,60)",31.0,71.0,1.3,6,2332.485062474499,21294.166666666668,1
850,60,F,25006,2016,"[60,70)",24.0,54.0,1.85,6,2332.485062474499,21294.166666666668,1
850,61,F,23080,2014,"[60,70)",33.0,76.0,3.0,6,2332.485062474499,21294.166666666668,1
850,55,F,18686,2008,"[50,60)",27.0,68.0,0.79,6,2332.485062474499,21294.166666666668,1
850,56,F,20050,2009,"[50,60)",25.0,68.0,1.06,6,2332.485062474499,21294.166666666668,1
851,40,F,15163,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
852,35,F,15609,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
853,30,M,11299,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
854,35,F,16684,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
855,35,M,15120,2015,"[30,40)",25.0,60.0,1.9,2,680.9438302826453,14638.5,1
855,35,M,14157,2016,"[30,40)",24.0,54.0,1.85,2,680.9438302826453,14638.5,1
856,40,M,16068,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
857,35,F,19778,2014,"[30,40)",33.0,76.0,3.0,2,1008.3342699720167,19065.0,1
857,25,F,18352,2016,"[20,30)",24.0,54.0,1.85,2,1008.3342699720167,19065.0,1
858,55,M,13854,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
859,35,M,14152,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
860,45,F,19020,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
861,43,M,17667,2004,"[40,50)",32.0,74.0,0.0,>7,2598.5864805639426,16528.666666666668,1
861,46,M,15788,2007,"[40,50)",28.0,69.0,1.2,>7,2598.5864805639426,16528.666666666668,1
861,44,M,17582,2005,"[40,50)",30.0,70.0,2.37,>7,2598.5864805639426,16528.666666666668,1
861,51,M,15009,2012,"[50,60)",29.0,72.0,1.1,>7,2598.5864805639426,16528.666666666668,1
861,55,M,17990,2016,"[50,60)",24.0,54.0,1.85,>7,2598.5864805639426,16528.666666666668,1
861,50,M,23716,2011,"[50,60)",30.0,63.0,4.0,>7,2598.5864805639426,16528.666666666668,1
861,50,M,14065,2015,"[50,60)",25.0,60.0,1.9,>7,2598.5864805639426,16528.666666666668,1
861,54,M,15205,2003,"[50,60)",33.0,62.0,0.0,>7,2598.5864805639426,16528.666666666668,1
861,48,M,14356,2009,"[40,50)",25.0,68.0,1.06,>7,2598.5864805639426,16528.666666666668,1
861,53,M,15917,2014,"[50,60)",33.0,76.0,3.0,>7,2598.5864805639426,16528.666666666668,1
861,47,M,15144,2008,"[40,50)",27.0,68.0,0.79,>7,2598.5864805639426,16528.666666666668,1
861,49,M,15905,2010,"[40,50)",31.0,71.0,1.3,>7,2598.5864805639426,16528.666666666668,1
862,50,M,15754,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
863,45,F,21431,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
864,35,F,19325,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
865,50,M,19674,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
866,35,M,12657,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
867,40,F,17281,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
868,40,F,20404,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
869,45,M,16463,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
870,50,M,13641,2015,"[50,60)",25.0,60.0,1.9,4,669.5247070372634,14429.0,1
870,48,M,14500,2010,"[40,50)",31.0,71.0,1.3,4,669.5247070372634,14429.0,1
870,50,M,15268,2016,"[50,60)",24.0,54.0,1.85,4,669.5247070372634,14429.0,1
870,50,M,14307,2012,"[50,60)",29.0,72.0,1.1,4,669.5247070372634,14429.0,1
871,55,F,16920,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
872,30,M,17060,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
873,35,M,17989,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
874,30,F,19706,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
875,30,M,10908,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
876,20,F,14515,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
877,40,M,16383,2016,"[40,50)",24.0,54.0,1.85,2,495.68185361176984,16032.5,1
877,40,M,15682,2015,"[40,50)",25.0,60.0,1.9,2,495.68185361176984,16032.5,1
878,30,M,13322,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
879,40,M,16117,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
880,50,M,17444,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
881,20,M,25698,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
882,35,F,12620,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
883,50,M,20923,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
884,20,F,14969,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
885,40,M,17581,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
886,56,M,16170,2005,"[50,60)",30.0,70.0,2.37,>7,1655.2584524612596,17335.9,1
886,57,M,16201,2006,"[50,60)",29.0,73.0,2.76,>7,1655.2584524612596,17335.9,1
886,63,M,18298,2012,"[60,70)",29.0,72.0,1.1,>7,1655.2584524612596,17335.9,1
886,55,M,15002,2004,"[50,60)",32.0,74.0,0.0,>7,1655.2584524612596,17335.9,1
886,59,M,17117,2008,"[50,60)",27.0,68.0,0.79,>7,1655.2584524612596,17335.9,1
886,58,M,16512,2007,"[50,60)",28.0,69.0,1.2,>7,1655.2584524612596,17335.9,1
886,61,M,19847,2010,"[60,70)",31.0,71.0,1.3,>7,1655.2584524612596,17335.9,1
886,65,M,16706,2016,"[60,70)",24.0,54.0,1.85,>7,1655.2584524612596,17335.9,1
886,65,M,20201,2014,"[60,70)",33.0,76.0,3.0,>7,1655.2584524612596,17335.9,1
886,60,M,17305,2009,"[60,70)",25.0,68.0,1.06,>7,1655.2584524612596,17335.9,1
887,30,M,11724,2016,"[30,40)",24.0,54.0,1.85,2,4084.2487681334983,14612.0,1
887,32,M,17500,2007,"[30,40)",28.0,69.0,1.2,2,4084.2487681334983,14612.0,1
888,40,M,13726,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
889,15,M,17047,2016,"[10,20)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
890,30,M,16249,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
891,60,M,16318,2016,"[60,70)",24.0,54.0,1.85,2,370.5239533417509,16056.0,1
891,56,M,15794,2011,"[50,60)",30.0,63.0,4.0,2,370.5239533417509,16056.0,1
892,40,M,13185,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
893,45,M,13609,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
894,55,M,14237,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
895,25,F,17026,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
896,50,M,15965,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
897,40,F,16823,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
898,40,M,18426,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
899,40,M,19164,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
900,35,M,15568,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
901,30,M,14690,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
902,45,F,17096,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
903,35,M,14695,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
904,46,F,15902,2014,"[40,50)",33.0,76.0,3.0,3,703.718930634478,15097.333333333334,1
904,45,F,14793,2015,"[40,50)",25.0,60.0,1.9,3,703.718930634478,15097.333333333334,1
904,45,F,14597,2016,"[40,50)",24.0,54.0,1.85,3,703.718930634478,15097.333333333334,1
905,25,M,19740,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
906,25,M,18032,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
907,40,M,11707,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
908,20,F,15500,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
909,49,M,14983,2014,"[40,50)",33.0,76.0,3.0,4,905.3162891130002,13826.25,1
909,39,M,12770,2004,"[30,40)",32.0,74.0,0.0,4,905.3162891130002,13826.25,1
909,50,M,13778,2015,"[50,60)",25.0,60.0,1.9,4,905.3162891130002,13826.25,1
909,50,M,13774,2016,"[50,60)",24.0,54.0,1.85,4,905.3162891130002,13826.25,1
910,30,F,18813,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
911,45,F,23668,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
912,20,M,11169,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
913,44,F,14494,2014,"[40,50)",33.0,76.0,3.0,3,70.50059101407118,14412.666666666666,1
913,45,F,14375,2015,"[40,50)",25.0,60.0,1.9,3,70.50059101407118,14412.666666666666,1
913,45,F,14369,2016,"[40,50)",24.0,54.0,1.85,3,70.50059101407118,14412.666666666666,1
914,45,M,13904,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
915,30,M,19594,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
916,35,M,14710,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
917,60,M,18775,2016,"[60,70)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
918,51,M,14399,2014,"[50,60)",33.0,76.0,3.0,3,904.5949369745555,13633.0,1
918,50,M,12635,2016,"[50,60)",24.0,54.0,1.85,3,904.5949369745555,13633.0,1
918,49,M,13865,2012,"[40,50)",29.0,72.0,1.1,3,904.5949369745555,13633.0,1
919,30,M,12747,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
920,50,M,12722,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
921,35,M,16628,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
922,54,M,18277,2012,"[50,60)",29.0,72.0,1.1,3,229.31492174155028,18012.333333333332,1
922,55,M,17887,2016,"[50,60)",24.0,54.0,1.85,3,229.31492174155028,18012.333333333332,1
922,55,M,17873,2015,"[50,60)",25.0,60.0,1.9,3,229.31492174155028,18012.333333333332,1
923,40,M,14258,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
924,35,F,16950,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
925,55,M,17910,2016,"[50,60)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
926,45,M,13177,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
927,25,F,16751,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
928,30,M,18810,2015,"[30,40)",25.0,60.0,1.9,2,845.6997102991108,19408.0,1
928,30,M,20006,2016,"[30,40)",24.0,54.0,1.85,2,845.6997102991108,19408.0,1
929,30,M,17975,2016,"[30,40)",24.0,54.0,1.85,4,3739.9752561570062,16993.25,1
929,44,M,12125,2012,"[40,50)",29.0,72.0,1.1,4,3739.9752561570062,16993.25,1
929,65,M,21144,2012,"[60,70)",29.0,72.0,1.1,4,3739.9752561570062,16993.25,1
929,23,M,16729,2005,"[20,30)",30.0,70.0,2.37,4,3739.9752561570062,16993.25,1
930,40,M,16402,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
931,35,F,18426,2016,"[30,40)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
932,25,F,13851,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
933,20,M,18303,2016,"[20,30)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
934,45,M,12738,2016,"[40,50)",24.0,54.0,1.85,1,1158.9599609975492,16149.73558455299,0
